type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,timestamp
CSI_DATA,STA,0C:B8:15:C1:B6:35,-70,11,0,0,0,0,0,0,0,0,0,-94,0,1,1,16443,0,34,0,0,0.204356,128,[34 32 2 0 0 0 0 0 0 0 0 0 24 -12 23 -11 26 -13 26 -12 24 -10 23 -10 24 -8 22 -9 25 -10 23 -8 27 -8 26 -9 24 -11 23 -9 21 -8 25 -10 21 -6 20 -8 22 -7 22 -6 20 -7 22 -8 20 -5 21 -9 22 -10 21 -10 0 0 21 -9 21 -9 21 -10 21 -10 18 -7 19 -10 18 -11 19 -9 20 -11 20 -8 18 -9 18 -8 17 -9 19 -9 18 -8 17 -9 17 -12 15 -9 15 -9 16 -8 15 -8 15 -8 14 -8 14 -10 13 -7 13 -8 0 0 0 0 0 0 0 0 0 0 ],1668504557.4455354
CSI_DATA,STA,0C:B8:15:C1:B6:35,-69,11,0,0,0,0,0,0,0,0,0,-94,0,1,1,28129,0,131,0,0,0.215605,128,[-125 48 8 0 0 0 0 0 0 0 0 0 24 8 23 6 24 7 24 8 24 8 21 8 22 10 21 9 20 10 19 12 22 10 21 10 21 8 21 9 19 10 20 10 17 10 19 10 18 9 18 10 18 9 20 11 15 9 19 10 21 10 19 8 0 0 20 8 20 10 20 8 19 8 18 9 17 7 18 8 18 9 18 7 16 8 18 6 16 6 17 7 17 8 16 7 18 7 18 6 15 7 16 6 15 7 16 7 14 5 14 5 15 4 14 5 13 4 0 0 0 0 0 0 0 0 0 0 ],1668504557.4545877
CSI_DATA,STA,0C:B8:15:C1:B6:35,-76,11,0,0,0,0,0,0,0,0,0,-93,0,1,1,4033177,0,30,0,0,4.22068,128,[30 -32 1 0 0 0 0 0 0 0 0 0 29 -21 30 -18 31 -19 31 -17 27 -15 28 -13 25 -12 25 -10 26 -11 22 -12 23 -12 22 -13 22 -11 19 -12 19 -11 20 -13 15 -9 13 -12 15 -10 13 -11 12 -11 11 -12 13 -9 9 -13 11 -15 10 -13 0 0 6 -14 7 -16 8 -16 6 -17 6 -13 4 -15 7 -15 6 -15 5 -17 5 -14 5 -16 2 -15 3 -17 2 -17 1 -16 2 -18 2 -18 4 -20 0 -17 4 -19 0 -18 2 -21 2 -23 1 -20 2 -20 4 -21 0 0 0 0 0 0 0 0 0 0 ],1668504561.4607918
CSI_DATA,STA,0C:B8:15:C1:B6:35,-74,11,0,0,0,0,0,0,0,0,0,-94,0,1,1,6112016,0,131,0,0,6.3,128,[-125 48 8 0 0 0 0 0 0 0 0 0 -15 25 -18 23 -18 25 -18 25 -19 22 -18 19 -15 20 -16 16 -16 19 -17 17 -17 18 -17 19 -17 18 -13 16 -15 14 -16 17 -14 14 -15 12 -12 14 -13 15 -12 12 -14 14 -9 12 -10 13 -10 17 -9 15 0 0 -8 16 -7 17 -8 16 -6 14 -7 13 -7 16 -7 14 -6 14 -6 15 -4 14 -5 16 -5 14 -4 14 -4 15 -4 15 -3 14 -2 16 -2 13 -3 13 -3 14 -3 14 -3 14 -3 15 -3 14 -1 13 -4 16 0 0 0 0 0 0 0 0 0 0 ],1668504563.5402966
CSI_DATA,STA,0C:B8:15:C1:B6:35,-80,11,1,2,1,1,1,0,0,0,0,-94,0,1,1,6113635,0,135,0,0,6.30496,384,[-121 112 8 0 0 0 0 0 0 0 0 0 11 -1 12 -3 15 -1 16 2 12 1 12 0 12 1 11 1 11 1 11 2 12 1 13 1 11 1 12 2 10 3 12 0 10 2 10 -1 12 1 9 1 8 3 9 4 10 2 11 -1 9 1 6 -2 0 0 7 -1 7 -3 8 -1 9 -3 8 -3 8 -2 9 -1 6 -1 8 -1 6 1 10 -2 10 -1 7 2 9 -2 8 0 4 -2 8 1 8 -2 7 -2 4 -1 5 -3 6 -3 8 -2 6 -4 4 -3 5 -6 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -4 -16 -6 -15 -5 -13 -4 -12 -5 -15 -6 -14 -6 -17 -5 -18 -8 -15 -7 -12 -8 -12 -7 -12 -7 -15 -7 -16 -7 -15 -10 -16 -9 -17 -6 -16 -7 -14 -9 -18 -11 -14 -11 -17 -10 -15 -10 -17 -11 -17 -12 -18 -14 -19 -15 -21 -15 -22 -12 -23 -14 -22 -14 -20 -17 -22 -19 -26 -16 -21 -20 -29 -16 -27 -18 -27 -19 -26 -15 -30 -17 -32 -21 -37 -19 -34 -22 -37 -18 -26 -14 -30 -17 -37 -12 -34 -20 -38 -16 -40 -18 -43 -17 -42 -12 -39 -13 -44 -7 -41 -6 -50 -6 -49 -1 -1 0 0 0 0 -1 -1 -1 -1 0 0 0 0 0 0 -1 -1 -1 -1 -1 -1 28 1 23 1 25 0 26 0 26 2 23 0 22 1 20 2 24 6 20 3 22 2 23 2 23 4 21 4 19 6 21 3 17 6 18 0 17 -2 16 6 15 5 19 3 15 4 19 3 17 3 16 1 15 1 14 -2 17 0 14 -1 14 -1 16 -3 16 2 14 -2 15 -2 13 -1 13 0 14 0 16 -1 16 -2 15 0 12 -5 8 -2 16 0 14 -3 10 -7 13 -3 10 -3 11 -2 12 -4 11 -5 12 -6 11 -6 14 -3 15 -8 11 -7 12 -7 -1 -1 ],1668504563.551848
CSI_DATA,STA,0C:B8:15:C1:B6:35,-80,11,1,3,1,1,1,0,0,0,0,-94,0,1,1,6150482,0,239,0,0,6.3382,384,[-17 -16 14 0 0 0 0 0 0 0 0 0 17 5 19 6 16 10 17 9 15 8 13 7 17 5 13 7 15 9 13 6 15 6 14 7 13 7 10 4 12 5 14 7 11 6 11 3 13 5 9 5 8 5 8 4 10 3 12 2 9 1 12 2 0 0 9 0 8 0 10 1 9 1 7 0 6 0 10 -1 5 0 8 -1 8 -4 8 -4 7 -3 9 -2 7 -2 7 -4 9 -3 7 -4 6 -3 7 -5 5 -4 6 -3 6 -4 7 -5 7 -5 6 -4 8 -7 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -12 -14 -6 -19 -12 -14 -10 -13 -13 -16 -11 -16 -11 -16 -10 -16 -10 -17 -13 -11 -15 -12 -15 -15 -13 -13 -10 -18 -14 -12 -17 -11 -20 -13 -15 -12 -17 -15 -17 -11 -24 -13 -19 -14 -19 -10 -19 -13 -17 -12 -21 -10 -22 -10 -25 -14 -24 -15 -25 -8 -26 -20 -29 -11 -28 -12 -30 -9 -34 -8 -33 -9 -36 -11 -39 -12 -32 -12 -37 -9 -37 -11 -38 -5 -38 -8 -40 -9 -43 -16 -43 -11 -48 -6 -50 -12 -46 -14 -49 -13 -44 -17 -51 -12 -48 -17 -47 -17 -51 -18 -52 -17 -53 -17 -1 -1 -1 -1 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 27 11 35 13 29 18 30 17 31 17 21 10 27 13 22 14 25 12 27 15 28 8 28 12 26 16 18 12 24 11 19 9 21 11 21 9 21 10 20 9 21 10 18 8 20 3 19 6 19 6 17 6 22 7 16 0 18 4 20 4 17 2 18 5 16 2 17 -3 16 2 19 1 16 -5 17 -3 16 -3 16 -2 16 -4 12 -5 14 -5 16 -4 12 -5 13 -8 13 -9 15 -11 13 -5 16 -9 15 -8 12 -9 13 -11 11 -8 17 -7 13 -14 16 -17 -1 -1 ],1668504563.5863945
CSI_DATA,STA,0C:B8:15:C1:B6:35,-84,11,1,3,1,1,1,0,0,0,0,-93,0,1,1,8026974,0,82,0,0,8.21481,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -10 -14 -6 -14 -8 -11 -10 -7 -7 -12 -7 -12 -7 -14 -3 -9 -4 -13 -7 -14 -4 -14 -7 -10 -7 -13 -5 -14 -4 -11 -4 -11 0 -9 -2 -9 -2 -10 -3 -11 -5 -7 -4 -12 0 -10 -5 -10 -4 -11 -3 -8 0 0 -2 -9 -5 -12 -5 -8 -5 -9 -4 -9 -3 -7 -3 -9 -3 -10 -4 -6 -6 -6 -4 -7 -5 -7 -4 -11 -7 -8 -5 -6 -4 -6 -6 -9 -6 -9 -5 -7 -5 -8 -4 -10 -6 -11 -9 -13 -8 -9 -4 -11 -7 -9 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -31 18 -14 16 -16 14 -22 16 -24 7 -25 8 -22 11 -20 9 -20 11 -24 9 -25 6 -23 2 -22 4 -23 6 -25 5 -26 8 -26 1 -25 1 -26 -1 -27 3 -29 5 -29 -3 -24 -2 -28 -3 -26 -1 -30 2 -29 -7 -27 0 -35 -4 -32 -6 -24 3 -33 -9 -30 -8 -31 -15 -33 -11 -32 -16 -37 -15 -31 -20 -35 -13 -29 -22 -31 -24 -34 -25 -35 -30 -29 -27 -34 -32 -26 -37 -24 -32 -23 -40 -24 -40 -21 -42 -19 -44 -15 -42 -15 -50 -6 -51 -10 -51 2 -45 -1 -48 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -18 -19 -18 -21 -15 -18 -12 -21 -15 -19 -13 -20 -16 -21 -11 -15 -16 -20 -12 -17 -8 -21 -13 -18 -13 -18 -13 -17 -7 -17 -17 -22 -7 -15 -10 -13 -11 -19 -8 -19 -11 -12 -11 -16 -7 -17 -7 -16 -11 -15 -9 -15 -9 -16 -14 -15 -12 -20 -10 -13 -12 -14 -12 -13 -8 -14 -8 -14 -11 -14 -14 -11 -12 -11 -8 -12 -10 -13 -13 -16 -11 -14 -12 -15 -9 -10 -10 -12 -12 -14 -12 -11 -14 -15 -13 -16 -14 -15 -17 -18 -13 -19 -15 -17 -15 -15 -20 -19 -22 -14 -22 -19 -17 -12 -1 -1 ],1668504565.4619973
CSI_DATA,STA,0C:B8:15:C1:B6:35,-78,11,0,0,0,0,0,0,0,0,0,-93,0,1,1,8027166,0,37,0,0,8.22753,128,[37 80 2 0 0 0 0 0 0 0 0 0 -23 2 -19 -1 -26 -4 -21 0 -22 0 -16 0 -19 -6 -20 -7 -20 -4 -19 -5 -21 -7 -19 -4 -20 -4 -17 -4 -17 -7 -20 -4 -18 -6 -18 -4 -17 -3 -15 -4 -11 -1 -10 -6 -15 -7 -14 -2 -17 -3 -17 -3 0 0 -16 -5 -17 -4 -16 -1 -15 -2 -14 -1 -14 -1 -14 -3 -16 -3 -15 -2 -14 -3 -15 -2 -14 0 -16 -7 -17 -2 -16 -3 -14 0 -20 -1 -13 -3 -14 -4 -16 -2 -15 -2 -16 -1 -16 -4 -22 -1 -17 -7 -15 -2 0 0 0 0 0 0 0 0 0 0 ],1668504565.4649913
CSI_DATA,STA,0C:B8:15:C1:B6:35,-83,11,1,2,1,1,1,0,0,0,0,-93,0,1,1,8033194,0,82,0,0,8.23218,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -13 -9 -9 -9 -10 -9 -11 -13 -11 -10 -7 -10 -8 -12 -7 -9 -7 -10 -9 -7 -10 -10 -7 -10 -8 -11 -5 -9 -6 -11 -5 -10 -5 -8 -5 -8 -6 -10 -7 -12 -7 -6 -9 -7 -6 -8 -5 -8 -8 -7 -6 -10 0 0 -6 -8 -11 -9 -9 -8 -7 -8 -8 -6 -7 -7 -8 -9 -8 -7 -7 -7 -7 -3 -8 -3 -9 -5 -9 -8 -10 -7 -6 -4 -6 -8 -9 -6 -11 -5 -9 -3 -9 -3 -8 -4 -13 -4 -13 -7 -12 -5 -10 -5 -9 -2 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -6 39 -7 31 -5 32 -4 27 -12 25 -12 21 -11 20 -13 24 -14 21 -16 17 -12 18 -14 21 -15 25 -13 20 -19 18 -14 22 -16 27 -17 29 -21 16 -17 22 -16 21 -23 19 -14 22 -18 29 -17 19 -21 16 -28 18 -23 25 -29 28 -23 23 -26 36 -27 18 -30 21 -31 20 -29 21 -35 19 -35 17 -31 19 -40 15 -36 17 -32 17 -44 12 -43 13 -46 13 -42 8 -48 6 -47 6 -53 2 -47 1 -49 4 -47 -4 -52 -8 -48 -6 -49 -18 -49 -14 -49 -20 -43 -21 -1 -1 -1 -1 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -17 -14 -20 -19 -15 -16 -17 -15 -20 -18 -17 -17 -21 -18 -17 -19 -17 -15 -14 -13 -14 -22 -14 -20 -17 -16 -14 -18 -14 -18 -13 -18 -15 -15 -11 -14 -11 -14 -15 -17 -16 -9 -17 -12 -11 -14 -10 -14 -14 -13 -10 -13 -15 -19 -16 -12 -16 -15 -16 -13 -15 -10 -13 -13 -15 -11 -16 -7 -19 -9 -19 -9 -16 -10 -17 -7 -14 -11 -19 -10 -15 -7 -15 -6 -17 -7 -17 -7 -18 -6 -16 -4 -18 -6 -18 -6 -20 -3 -22 -9 -23 -5 -21 -5 -18 -8 -15 -1 -30 -7 -24 11 -26 1 -1 -1 ],1668504565.4789908
CSI_DATA,STA,0C:B8:15:C1:B6:35,-83,11,0,0,0,0,0,0,0,0,0,-93,0,1,1,8214701,0,37,0,0,8.40241,128,[37 80 2 0 0 0 0 0 0 0 0 0 -12 27 -19 22 -20 22 -17 28 -20 20 -22 21 -17 19 -14 13 -18 17 -13 14 -13 15 -17 19 -17 18 -12 17 -10 17 -14 18 -13 16 -11 11 -9 14 -8 13 -5 13 -4 12 -6 15 -4 9 -6 15 -1 12 0 0 2 12 -1 10 3 12 0 7 5 9 6 10 8 9 4 14 2 8 5 11 3 6 2 1 6 8 6 12 6 10 9 9 10 8 12 6 9 9 9 6 12 6 11 11 10 6 18 8 12 3 12 5 0 0 0 0 0 0 0 0 0 0 ],1668504565.6422036
