type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,timestamp
CSI_DATA,STA,0C:B8:15:C1:B6:35,-72,11,0,0,0,0,0,0,0,0,0,-94,0,9,1,17330,0,34,0,0,0.20129,128,[34 32 2 0 0 0 0 0 0 0 0 0 12 -22 15 -20 14 -22 15 -22 15 -23 15 -17 17 -18 16 -17 16 -15 17 -18 17 -19 20 -19 17 -16 18 -16 17 -14 20 -18 18 -14 19 -13 15 -12 17 -12 17 -13 19 -12 17 -10 15 -13 16 -15 16 -15 0 0 15 -11 17 -14 15 -15 14 -15 14 -11 13 -15 13 -13 11 -11 12 -15 10 -11 11 -14 8 -14 10 -12 10 -14 9 -13 7 -13 8 -15 8 -11 7 -13 7 -12 8 -14 4 -16 3 -15 3 -14 3 -13 2 -16 0 0 0 0 0 0 0 0 0 0 ],1668501911.8722243
CSI_DATA,STA,0C:B8:15:C1:B6:35,-72,11,0,0,0,0,0,0,0,0,0,-94,0,9,1,29122,0,131,0,0,0.212641,128,[-125 48 8 0 0 0 0 0 0 0 0 0 -27 -5 -25 -7 -26 -6 -27 -8 -25 -8 -22 -10 -23 -9 -22 -12 -22 -10 -23 -13 -24 -11 -25 -12 -21 -12 -23 -11 -21 -13 -25 -12 -20 -9 -19 -13 -19 -13 -20 -11 -20 -13 -20 -12 -16 -13 -20 -12 -22 -12 -21 -11 0 0 -19 -10 -20 -10 -20 -8 -19 -8 -16 -9 -17 -7 -19 -8 -17 -7 -17 -5 -17 -6 -19 -5 -15 -4 -17 -4 -17 -4 -15 -4 -17 -2 -18 -2 -16 -2 -15 -1 -15 0 -14 1 -15 1 -15 3 -14 4 -14 4 -15 4 0 0 0 0 0 0 0 0 0 0 ],1668501911.8823237
CSI_DATA,STA,0C:B8:15:C1:B6:35,-71,11,0,0,0,0,0,0,0,0,0,-94,0,9,1,4033461,0,30,0,0,4.21701,128,[30 -32 1 0 0 0 0 0 0 0 0 0 -22 1 -23 -2 -23 -2 -25 -4 -23 -4 -20 -5 -21 -6 -18 -6 -21 -7 -20 -7 -20 -7 -21 -7 -20 -8 -20 -7 -18 -7 -22 -6 -19 -7 -17 -7 -18 -7 -18 -5 -19 -7 -19 -6 -17 -6 -18 -6 -21 -6 -19 -6 0 0 -19 -5 -19 -4 -18 -3 -18 -3 -16 -3 -17 -3 -16 -2 -15 -3 -16 0 -14 -1 -15 0 -15 1 -14 1 -14 1 -14 3 -13 4 -14 5 -13 4 -13 4 -13 4 -13 5 -13 6 -13 6 -11 5 -14 5 -12 6 0 0 0 0 0 0 0 0 0 0 ],1668501915.8850517
CSI_DATA,STA,30:E1:71:41:E7:87,-90,11,0,0,0,0,0,0,0,0,0,-94,0,10,0,5163730,0,412,0,0,5.34802,128,[-100 -63 25 0 -10 -7 -13 -6 -8 -8 -8 -8 -5 -3 0 -6 -10 -5 -10 -1 -7 -1 -8 -7 -5 0 -12 2 -18 2 -8 2 -6 7 -7 1 -5 -2 -15 -4 -15 -2 -7 -4 -10 -2 -8 0 -9 -1 -8 0 -11 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 -12 -10 -13 0 -6 -6 -12 -2 -13 -3 -14 -2 -18 -2 -22 2 -18 -2 -14 -1 -10 -8 -11 -2 -15 0 -15 0 -15 -3 -12 2 -14 -14 -13 -5 -12 -2 -15 -6 -18 -2 -12 -8 -16 -10 -11 -10 -19 -8 -17 ],1668501917.0180051
CSI_DATA,STA,0C:B8:15:C1:B6:35,-71,11,0,0,0,0,0,0,0,0,0,-94,0,9,1,6113124,0,131,0,0,6.29708,128,[-125 48 8 0 0 0 0 0 0 0 0 0 10 -25 10 -24 10 -26 11 -26 11 -24 13 -21 13 -22 13 -20 13 -22 16 -22 16 -23 16 -21 17 -21 17 -20 16 -17 16 -21 17 -17 18 -17 16 -15 16 -15 15 -16 17 -16 16 -11 14 -15 16 -18 15 -18 0 0 14 -15 14 -16 13 -16 12 -16 11 -13 10 -15 11 -16 10 -15 11 -15 9 -15 9 -16 8 -14 8 -14 7 -14 6 -14 6 -15 5 -16 5 -16 4 -14 1 -15 3 -16 0 -16 0 -16 0 -16 -1 -16 -2 -17 0 0 0 0 0 0 0 0 0 0 ],1668501917.9665916
CSI_DATA,STA,0C:B8:15:C1:B6:35,-77,11,1,2,1,1,1,0,0,0,0,-94,0,9,1,6114865,0,135,0,0,6.30217,384,[-121 112 8 0 0 0 0 0 0 0 0 0 4 -12 5 -12 4 -12 6 -14 6 -11 8 -11 6 -11 7 -9 7 -9 7 -11 8 -11 8 -9 8 -11 8 -11 9 -8 8 -11 9 -9 8 -7 8 -9 7 -9 8 -10 8 -9 7 -7 7 -10 8 -10 6 -8 0 0 6 -9 6 -9 7 -9 6 -8 5 -8 4 -8 4 -8 4 -8 4 -7 2 -9 1 -9 2 -8 1 -8 0 -7 2 -8 1 -8 1 -8 -2 -8 -1 -9 -2 -7 -1 -8 -3 -7 -3 -10 -4 -7 -3 -6 -2 -7 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -18 -3 -14 -1 -21 3 -13 -2 -16 5 -16 7 -13 7 -16 8 -14 10 -15 10 -16 11 -15 13 -17 11 -15 13 -16 14 -13 14 -15 19 -15 13 -17 15 -16 16 -18 17 -12 17 -15 17 -13 18 -14 19 -13 22 -15 21 -11 22 -15 24 -12 24 -28 16 -13 25 -13 24 -12 28 -12 24 -17 28 -16 27 -11 29 -14 30 -16 28 -14 29 -18 29 -18 31 -16 32 -18 30 -19 30 -20 27 -22 29 -22 31 -20 28 -19 26 -23 28 -24 26 -22 29 -26 26 -20 26 -41 23 0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 0 0 0 0 0 0 -1 -1 -1 -1 12 -22 11 -23 9 -23 13 -20 11 -21 13 -20 12 -19 13 -17 14 -17 15 -19 17 -17 15 -17 14 -18 17 -15 16 -11 17 -16 18 -15 16 -12 15 -16 15 -15 14 -14 17 -11 16 -12 13 -12 16 -11 13 -14 18 -8 13 -10 13 -11 13 -13 13 -11 12 -12 11 -11 8 -13 10 -11 13 -13 7 -15 7 -15 9 -10 7 -14 6 -14 6 -12 8 -12 3 -15 4 -14 4 -13 2 -12 1 -15 -1 -10 -1 -16 0 -12 -1 -13 0 -15 5 -17 -2 -17 6 -19 1 -18 -1 -1 ],1668501917.9796183
CSI_DATA,STA,0C:B8:15:C1:B6:35,-77,11,1,2,1,1,1,0,0,0,0,-94,0,9,1,6153246,0,239,0,0,6.337,384,[-17 -16 14 0 0 0 0 0 0 0 0 0 8 -11 8 -11 6 -13 9 -12 10 -12 8 -10 10 -9 9 -9 12 -8 10 -10 12 -10 12 -9 10 -9 11 -8 11 -7 12 -7 11 -6 12 -6 11 -7 9 -7 10 -7 12 -6 12 -4 11 -7 11 -7 11 -6 0 0 9 -6 9 -5 10 -7 9 -5 9 -6 9 -7 9 -8 7 -7 8 -5 7 -6 7 -6 6 -6 6 -8 5 -7 6 -6 5 -8 6 -8 5 -7 3 -8 2 -8 2 -9 2 -8 1 -11 1 -10 1 -8 1 -9 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -23 -6 -21 -4 -21 -2 -19 -5 -22 0 -20 3 -19 5 -22 2 -22 6 -20 5 -22 7 -22 7 -25 8 -22 10 -28 9 -22 12 -25 13 -27 14 -24 11 -28 14 -26 15 -28 13 -23 16 -26 15 -26 15 -27 19 -29 18 -24 23 -28 20 -28 24 -29 22 -29 24 -31 25 -29 28 -29 27 -35 27 -33 28 -29 29 -32 29 -32 25 -33 32 -38 33 -34 32 -38 31 -39 33 -42 31 -39 27 -45 35 -41 29 -41 28 -44 29 -45 28 -44 26 -47 24 -46 22 -53 19 -40 23 -1 -1 0 0 0 0 0 0 -1 -1 0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 19 -19 16 -18 18 -16 19 -16 21 -18 21 -15 21 -16 20 -16 26 -13 22 -12 22 -14 23 -13 24 -13 22 -10 20 -10 23 -10 22 -10 22 -8 20 -8 19 -8 21 -6 24 -8 22 -7 22 -8 21 -7 18 -7 22 0 20 -8 18 -7 20 -8 18 -8 19 -8 16 -9 16 -10 16 -10 14 -7 15 -10 14 -9 12 -10 12 -13 11 -10 12 -11 12 -13 11 -14 10 -12 10 -12 6 -12 5 -15 5 -13 5 -16 5 -16 3 -16 5 -16 8 -12 5 -20 4 -17 0 -19 -1 -1 ],1668501918.0160663
CSI_DATA,STA,0C:B8:15:C1:B6:35,-77,11,1,2,1,1,1,0,0,0,0,-94,0,9,1,6153792,0,239,0,0,6.34862,384,[-17 -16 14 0 0 0 0 0 0 0 0 0 -9 9 -8 8 -9 9 -10 9 -9 10 -11 7 -10 9 -10 7 -11 6 -11 6 -12 7 -12 7 -12 5 -10 4 -12 6 -14 5 -12 4 -11 4 -12 4 -12 4 -11 4 -10 5 -11 2 -10 4 -13 4 -12 4 0 0 -10 3 -12 4 -9 3 -12 3 -10 3 -10 4 -9 6 -8 3 -7 3 -7 3 -8 4 -7 5 -6 5 -6 4 -5 4 -6 4 -6 5 -4 6 -6 5 -4 7 -5 6 -4 6 -4 6 -3 6 -3 5 -1 8 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 17 3 20 5 19 0 17 0 16 0 14 0 19 -3 19 1 19 -4 17 0 18 -2 20 -6 23 -4 19 -4 22 -5 21 -7 23 -9 24 -5 21 -7 26 -10 25 -10 24 -10 23 -8 23 -13 28 -9 27 -13 28 -11 26 -15 28 -12 28 -17 30 -10 30 -17 32 -15 29 -19 32 -19 32 -16 33 -18 33 -18 34 -16 37 -20 35 -22 39 -19 38 -18 41 -20 41 -18 43 -19 40 -15 47 -21 43 -16 43 -16 41 -17 48 -16 42 -8 47 -10 45 -8 43 -8 62 -1 -1 -1 0 0 0 0 0 0 -1 -1 0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -17 16 -13 14 -17 17 -18 15 -17 13 -19 12 -17 16 -20 13 -21 13 -20 12 -23 11 -19 12 -23 11 -21 8 -22 9 -25 7 -23 9 -21 7 -20 7 -21 4 -21 6 -22 8 -20 4 -21 7 -21 5 -22 9 -18 4 -20 6 -19 6 -15 7 -16 4 -16 5 -17 6 -15 9 -18 5 -15 5 -13 8 -13 6 -14 8 -11 9 -13 8 -12 7 -10 8 -12 12 -8 10 -11 9 -5 8 -8 11 -8 11 -8 13 -8 12 -7 11 -7 14 -4 13 -7 16 -3 17 -6 18 -1 -1 ],1668501918.0279684
CSI_DATA,STA,0C:B8:15:C1:B6:35,-71,11,0,0,0,0,0,0,0,0,0,-94,0,9,1,6154216,0,239,0,0,6.35943,128,[-17 -16 14 0 0 0 0 0 0 0 0 0 -17 20 -16 18 -18 21 -19 21 -20 19 -19 14 -19 17 -21 16 -22 16 -22 12 -21 16 -24 15 -23 14 -22 12 -22 10 -25 15 -20 9 -21 8 -23 8 -21 9 -22 9 -22 9 -18 7 -20 8 -21 10 -22 11 0 0 -18 10 -20 11 -18 11 -16 10 -17 8 -18 11 -17 10 -15 8 -16 11 -17 9 -15 11 -13 9 -13 11 -14 11 -13 11 -11 12 -12 13 -9 12 -9 13 -9 13 -8 11 -9 16 -9 14 -6 15 -7 14 -3 15 0 0 0 0 0 0 0 0 0 0 ],1668501918.0327375
CSI_DATA,STA,0C:B8:15:C1:B6:35,-79,11,1,4,1,1,1,0,0,0,0,-94,0,9,1,7021906,0,82,0,0,7.20614,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -11 -10 -8 -12 -9 -11 -6 -11 -8 -13 -8 -12 -5 -11 -7 -11 -6 -14 -5 -12 -6 -12 -8 -13 -6 -12 -5 -14 -4 -13 -6 -13 -5 -11 -5 -11 -4 -11 -4 -13 -5 -11 -4 -11 -5 -10 -3 -12 -3 -12 -5 -11 0 0 -4 -10 -4 -10 -5 -11 -6 -8 -6 -9 -6 -10 -6 -10 -5 -8 -7 -8 -5 -7 -6 -9 -6 -8 -6 -8 -5 -6 -8 -7 -7 -5 -6 -7 -7 -3 -7 -3 -9 -3 -8 -3 -7 -4 -7 -4 -8 -3 -7 -1 -8 -3 0 0 0 0 0 0 0 0 0 0 -1 -1 -1 -1 7 13 7 19 10 17 9 16 5 19 8 17 13 18 11 15 12 16 13 17 14 14 17 12 15 17 15 15 17 17 18 17 20 13 21 15 22 15 23 14 24 12 25 12 25 11 26 11 27 14 28 12 29 10 28 11 29 13 30 11 34 5 35 8 36 11 35 6 37 9 36 10 41 10 41 9 42 9 41 9 42 8 44 11 40 9 43 13 42 11 45 12 46 12 51 11 44 15 48 12 49 17 48 16 48 17 50 22 47 24 48 17 35 28 -1 -1 -1 -1 0 0 0 0 0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -20 -18 -17 -17 -18 -22 -14 -22 -16 -22 -14 -19 -13 -20 -15 -23 -11 -21 -13 -23 -10 -23 -13 -23 -12 -23 -11 -24 -9 -23 -10 -22 -13 -20 -9 -22 -10 -21 -7 -23 -12 -22 -10 -21 -8 -21 -8 -19 -10 -20 -9 -21 -10 -16 -9 -19 -9 -19 -10 -16 -11 -16 -11 -18 -11 -17 -10 -16 -11 -16 -13 -12 -11 -12 -9 -13 -12 -12 -13 -10 -9 -10 -13 -11 -12 -8 -13 -9 -14 -7 -14 -5 -14 -7 -12 -4 -14 -7 -15 -4 -16 -2 -16 0 -15 -2 -17 4 -20 3 -19 2 -20 3 -1 -1 ],1668501918.8859742
