type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,timestamp
CSI_DATA,STA,0C:B8:15:C1:B6:35,-59,11,0,0,0,0,0,0,0,0,0,-94,0,4,1,23203,0,34,0,0,0.220255,128,[34 32 2 0 0 0 0 0 0 0 0 0 -32 -26 -31 -28 -31 -28 -32 -30 -29 -29 -25 -28 -24 -28 -21 -28 -22 -28 -20 -27 -21 -26 -20 -26 -18 -24 -17 -22 -16 -21 -17 -20 -14 -18 -14 -16 -13 -15 -13 -13 -13 -12 -14 -11 -12 -9 -14 -8 -16 -7 -15 -6 0 0 -14 -4 -14 -4 -13 -3 -13 -3 -11 -2 -11 -1 -11 0 -10 0 -10 2 -9 1 -8 3 -7 3 -6 4 -6 4 -5 4 -4 5 -3 6 -3 6 -2 6 -2 7 -1 7 1 7 1 7 2 8 3 8 4 8 0 0 0 0 0 0 0 0 0 0 ],1666687811.5313478
CSI_DATA,STA,0C:B8:15:C1:B6:35,-59,11,0,0,0,0,0,0,0,0,0,-94,0,4,1,35403,0,131,0,0,0.23203,128,[-125 48 8 0 0 0 0 0 0 0 0 0 -2 37 -4 37 -4 39 -4 39 -6 36 -8 32 -7 32 -9 30 -8 31 -10 28 -8 30 -8 29 -8 26 -7 24 -6 21 -5 23 -5 19 -4 17 -3 17 -2 16 -1 15 1 15 0 13 2 13 3 14 4 13 0 0 5 11 5 11 6 10 6 9 5 8 6 7 7 7 6 6 6 5 6 4 7 3 6 2 6 1 7 0 6 -1 6 -1 6 -2 6 -3 5 -3 5 -4 4 -5 4 -6 3 -7 3 -8 3 -8 2 -8 0 0 0 0 0 0 0 0 0 0 ],1666687811.5399678
CSI_DATA,STA,0C:B8:15:C1:B6:35,-59,11,0,0,0,0,0,0,0,0,0,-93,0,4,1,4039661,0,30,0,0,4.23632,128,[30 -32 1 0 0 0 0 0 0 0 0 0 -5 -40 -3 -42 -3 -41 -2 -43 1 -39 3 -36 4 -35 6 -33 5 -33 5 -30 4 -32 4 -32 4 -29 3 -27 3 -25 0 -27 1 -21 0 -19 -1 -20 -2 -19 -3 -17 -5 -18 -4 -16 -6 -16 -8 -17 -8 -16 0 0 -8 -14 -9 -13 -10 -12 -9 -11 -8 -10 -9 -9 -10 -8 -8 -7 -10 -6 -9 -5 -10 -3 -8 -2 -9 -1 -9 0 -8 1 -9 2 -8 3 -8 4 -8 4 -8 4 -7 5 -7 6 -8 6 -7 8 -7 8 -7 8 0 0 0 0 0 0 0 0 0 0 ],1666687815.5467565
CSI_DATA,STA,E8:65:49:04:93:10,-68,10,0,0,0,0,0,0,0,0,0,-93,0,1,0,4207846,0,236,0,0,4.40483,128,[-20 -64 14 0 -14 -16 -17 -18 -19 -17 -24 -19 -26 -19 -27 -19 -29 -18 -29 -18 -28 -17 -28 -17 -27 -16 -25 -15 -21 -14 -17 -12 -14 -11 -9 -7 -5 -6 -1 -3 3 0 6 3 8 5 8 7 10 9 9 11 9 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 16 -18 16 -18 16 -20 17 -20 14 -21 14 -20 13 -19 11 -17 9 -15 6 -12 3 -8 1 -5 -1 0 -4 3 -6 7 -6 11 -8 12 -8 14 -9 15 -9 13 -10 13 -9 10 -9 7 -10 4 -11 0 -13 ],1666687815.7137468
CSI_DATA,STA,E8:65:49:04:93:14,-68,10,0,0,0,0,0,0,0,0,0,-93,0,1,0,4223399,0,238,0,0,4.41972,128,[-18 -32 14 0 7 21 9 25 13 26 16 28 19 28 20 30 21 29 22 30 22 29 21 28 19 27 19 25 15 22 12 19 9 15 6 11 1 7 -1 3 -4 -2 -5 -6 -6 -10 -7 -13 -7 -16 -7 -16 -5 -17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 -12 25 -11 26 -10 25 -9 27 -8 25 -7 26 -6 23 -4 21 -3 17 0 13 1 9 1 3 3 -2 4 -7 3 -12 3 -14 2 -18 2 -19 2 -20 2 -19 2 -18 3 -15 5 -12 7 -10 9 -6 13 ],1666687815.7275174
CSI_DATA,STA,E8:65:49:04:93:11,-68,10,0,0,0,0,0,0,0,0,0,-93,0,1,0,4256999,0,218,0,0,4.45336,128,[-38 -96 13 0 -16 14 -16 17 -17 20 -17 23 -17 26 -18 27 -17 29 -17 29 -16 30 -15 28 -15 26 -13 24 -13 21 -12 16 -10 12 -7 8 -6 4 -3 0 -1 -4 2 -6 5 -8 7 -10 8 -11 10 -11 11 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 12 18 14 18 16 17 17 17 18 16 17 14 17 12 17 10 15 7 13 4 11 2 7 -1 3 -4 0 -5 -4 -7 -7 -9 -10 -9 -13 -10 -15 -11 -15 -10 -15 -11 -13 -11 -10 -11 -8 -12 -4 -13 1 ],1666687815.761988
CSI_DATA,STA,E8:65:49:04:93:13,-67,10,0,0,0,0,0,0,0,0,0,-93,0,1,0,4281575,0,229,0,0,4.47787,128,[-27 80 14 0 -2 17 0 25 2 23 6 26 6 26 10 25 12 27 13 27 13 28 13 24 13 24 12 22 9 19 7 17 8 8 0 10 2 8 -2 8 -3 -2 -3 -10 4 -5 -6 5 -3 -14 -1 -4 19 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 8 20 9 19 10 19 11 19 10 19 10 18 10 16 9 14 10 11 9 7 8 4 5 1 3 -3 1 -6 -1 -9 -3 -11 -4 -14 -5 -15 -6 -15 -7 -15 -5 -14 -4 -13 -2 -10 0 -9 4 -8 6 ],1666687815.7844498
CSI_DATA,STA,E8:65:49:22:83:01,-82,10,0,0,0,0,0,0,0,0,0,-93,0,6,0,4678111,0,218,0,0,4.87479,128,[-38 -96 13 0 1 17 -3 21 -3 25 -6 29 -15 33 -12 32 -9 37 -9 36 -9 38 -13 31 -10 31 -6 29 -4 27 1 28 0 20 4 14 6 12 6 16 5 8 3 8 13 4 6 1 6 -1 8 1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 2 14 7 18 7 19 14 18 11 22 12 18 17 18 14 13 14 11 9 5 12 7 7 2 -3 -2 -4 1 -9 -1 -13 -1 -16 1 -23 1 -21 2 -19 4 -22 6 -21 -1 -19 7 -12 2 -11 1 -5 ],1666687816.1836956
CSI_DATA,STA,E4:AA:5D:19:8C:B0,-88,10,0,0,0,0,0,0,0,0,0,-93,0,6,0,4693754,0,236,0,0,4.8901,128,[-20 -64 14 0 -7 -32 -10 -29 -20 -31 -12 -25 -18 -19 -7 -18 -9 -27 -11 -12 3 -11 0 -11 2 -11 9 -12 3 -8 9 -14 10 -10 14 -9 16 -15 16 -10 11 0 13 -5 21 -2 18 -3 16 3 15 4 15 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 27 19 28 14 24 17 21 13 18 11 18 13 10 13 18 5 14 4 4 2 14 -8 17 -2 9 -6 10 -5 14 -4 13 0 16 -2 21 1 11 6 9 0 -1 7 -10 4 -11 5 -13 -6 -24 -2 -22 ],1666687816.1986642
CSI_DATA,STA,E8:65:49:22:83:03,-82,10,0,0,0,0,0,0,0,0,0,-93,0,6,0,4702688,0,229,0,0,4.89897,128,[-27 80 14 0 8 10 11 23 19 22 21 26 15 28 17 32 14 34 16 40 18 28 20 28 16 26 15 24 12 19 16 17 20 11 17 10 10 5 12 3 12 -2 13 -3 11 -4 9 -2 6 -13 4 -8 3 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 -3 11 -4 7 -8 33 4 17 1 35 7 22 3 24 6 20 12 22 9 11 6 11 2 1 0 -1 -7 -5 -9 -9 -15 -8 -16 -11 -14 -13 -20 -9 -16 -10 -20 -6 -18 -4 -14 -5 -16 -1 -7 -1 -9 ],1666687816.2087526
