type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,timestamp
CSI_DATA,STA,0C:B8:15:C1:B6:35,-63,11,0,0,0,0,0,0,0,0,0,-94,0,7,2,20688,0,34,0,0,0.214619,128,[34 32 2 0 0 0 0 0 0 0 0 0 -24 10 -25 10 -25 10 -26 12 -26 11 -25 9 -24 10 -24 9 -25 9 -24 9 -26 11 -25 11 -25 10 -26 9 -24 8 -26 10 -23 8 -22 7 -23 8 -23 8 -22 8 -22 8 -21 7 -21 8 -22 10 -21 9 0 0 -21 8 -21 9 -20 9 -20 9 -19 7 -20 8 -19 8 -18 7 -19 8 -16 7 -17 8 -17 7 -17 6 -17 7 -16 7 -15 7 -16 8 -15 7 -15 6 -15 5 -15 4 -14 4 -14 4 -14 4 -13 2 -13 1 0 0 0 0 0 0 0 0 0 0 ],1666686124.5055943
CSI_DATA,STA,0C:B8:15:C1:B6:35,-64,11,0,0,0,0,0,0,0,0,0,-94,0,7,2,35698,0,131,0,0,0.229211,128,[-125 48 8 0 0 0 0 0 0 0 0 0 -26 -12 -25 -12 -26 -12 -27 -12 -27 -13 -24 -12 -25 -13 -24 -13 -25 -12 -24 -13 -26 -13 -25 -13 -24 -13 -23 -14 -21 -14 -24 -13 -20 -12 -20 -12 -19 -12 -19 -12 -19 -11 -20 -11 -17 -11 -18 -10 -20 -10 -19 -10 0 0 -18 -9 -18 -8 -18 -7 -18 -8 -15 -8 -16 -7 -16 -8 -14 -7 -15 -6 -14 -6 -15 -5 -14 -6 -13 -5 -13 -5 -12 -5 -13 -5 -13 -4 -11 -4 -10 -4 -10 -5 -10 -5 -9 -5 -9 -5 -9 -4 -7 -4 -7 -4 0 0 0 0 0 0 0 0 0 0 ],1666686124.5206275
CSI_DATA,STA,0C:B8:15:C1:B6:35,-63,11,0,0,0,0,0,0,0,0,0,-93,0,7,2,4038879,0,30,0,0,4.23242,128,[30 -32 1 0 0 0 0 0 0 0 0 0 -10 7 -11 7 -12 8 -13 9 -13 8 -14 7 -15 7 -15 6 -15 7 -15 7 -16 8 -17 8 -16 7 -16 7 -16 7 -17 10 -15 7 -16 7 -16 8 -16 9 -16 8 -15 10 -15 8 -15 10 -16 12 -16 11 0 0 -15 11 -13 12 -14 13 -14 13 -14 11 -13 12 -13 13 -13 11 -12 12 -12 11 -11 14 -10 12 -10 13 -11 14 -10 13 -10 14 -10 14 -11 13 -11 12 -11 11 -11 11 -11 10 -12 10 -11 10 -11 8 -12 7 0 0 0 0 0 0 0 0 0 0 ],1666686128.5241294
CSI_DATA,STA,E8:65:49:04:93:13,-72,10,0,0,0,0,0,0,0,0,0,-93,0,1,0,4174621,0,229,0,0,4.36854,128,[-27 80 14 0 -18 -13 -23 -7 -27 -5 -29 -2 -31 3 -33 6 -31 7 -31 9 -29 11 -25 12 -19 10 -14 11 -9 8 -4 7 2 2 6 2 12 0 14 -4 17 -4 14 -2 15 -6 14 -4 9 -7 6 -9 2 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 -28 -6 -26 -2 -23 4 -15 8 -8 10 -1 11 10 13 16 13 24 10 31 8 37 6 39 3 39 1 38 0 36 1 30 -1 25 0 18 1 10 2 2 0 -1 3 -9 1 -11 -2 -18 -3 -18 -5 -18 ],1666686128.6612067
CSI_DATA,STA,E8:65:49:04:93:12,-71,10,0,0,0,0,0,0,0,0,0,-93,0,1,0,4229817,0,223,0,0,4.42298,128,[-33 -16 13 0 14 -27 15 -30 14 -34 11 -36 7 -37 6 -37 3 -37 1 -36 -2 -32 -4 -28 -6 -24 -5 -17 -8 -12 -8 -4 -7 1 -8 6 -8 11 -7 15 -8 16 -8 17 -7 16 -5 13 -4 10 -2 6 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 -25 24 -18 23 -12 19 -5 15 2 7 7 0 11 -8 14 -16 16 -24 17 -30 16 -34 14 -36 13 -37 10 -35 10 -35 8 -27 7 -24 5 -17 5 -11 4 -5 2 1 1 5 0 10 -5 12 -9 16 -13 ],1666686128.714545
CSI_DATA,STA,E8:65:49:04:93:11,-70,10,0,0,0,0,0,0,0,0,0,-93,0,1,0,4254372,0,218,0,0,4.44761,128,[-38 -96 13 0 27 3 31 -1 30 -6 30 -11 29 -13 27 -16 25 -19 22 -21 17 -22 13 -20 6 -18 3 -14 -1 -11 -5 -7 -8 -2 -11 2 -13 7 -15 9 -17 11 -16 13 -14 12 -12 11 -10 10 -6 7 -1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 24 19 26 13 24 5 23 -1 17 -7 10 -11 3 -17 -4 -20 -11 -22 -19 -24 -25 -25 -32 -22 -34 -23 -34 -22 -33 -18 -32 -17 -28 -13 -23 -9 -16 -5 -11 -2 -5 2 -1 7 3 13 7 16 10 20 9 ],1666686128.7397976
CSI_DATA,STA,E8:65:49:04:93:13,-71,10,0,0,0,0,0,0,0,0,0,-93,0,1,0,4278949,0,229,0,0,4.47213,128,[-27 80 14 0 -6 23 -2 26 2 31 7 31 11 34 14 33 17 30 18 29 19 24 17 21 18 15 14 9 10 4 8 -2 3 -6 -2 -10 -6 -14 -7 -16 -10 -18 -10 -19 -12 -19 -11 -17 -9 -13 -8 -9 -6 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -35 17 -35 11 -33 5 -28 -2 -22 -7 -15 -11 -5 -13 5 -16 12 -15 20 -16 27 -17 33 -15 35 -12 36 -11 34 -11 31 -10 26 -9 21 -8 16 -7 10 -6 5 -4 -3 -3 -7 1 -11 3 -13 7 -14 12 ],1666686128.765314
CSI_DATA,STA,E8:65:49:22:83:03,-87,10,0,0,0,0,0,0,0,0,0,-93,0,6,0,4791591,0,229,0,0,4.98517,128,[-27 80 14 0 -7 -12 2 -8 0 -3 2 4 17 6 6 7 3 14 7 10 9 9 12 18 19 11 23 15 35 13 26 6 35 14 37 8 28 8 29 7 32 8 34 16 31 14 20 7 15 10 15 3 7 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -10 6 -10 3 -15 9 -8 13 -12 17 -2 16 -5 16 -1 21 3 21 3 18 7 25 5 20 1 20 7 15 9 16 4 19 5 16 8 10 6 3 -5 -3 -1 -8 -4 2 -7 -7 -10 2 -14 -8 -16 ],1666686129.2756288
CSI_DATA,STA,E4:AA:5D:19:8C:B4,-89,10,0,0,0,0,0,0,0,0,0,-93,0,6,0,4804251,0,238,0,0,4.99742,128,[-18 -32 14 0 8 -3 -1 -6 1 -8 -9 -8 -9 -10 -11 -4 -12 -10 -17 -4 -22 -4 -16 0 -15 -2 -10 -1 -20 0 -17 4 -15 -5 -10 8 -15 5 -9 9 -12 5 -5 -2 -13 -1 -6 3 -7 -6 -7 -4 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 0 3 -8 3 -6 14 -4 12 -1 20 -7 23 -2 24 -2 21 -8 25 1 31 -2 25 -3 25 7 27 2 19 8 21 8 23 4 25 9 19 13 16 15 19 12 17 13 14 9 14 17 18 9 14 3 ],1666686129.2885807
CSI_DATA,STA,E4:AA:5D:19:8C:B2,-87,10,0,0,0,0,0,0,0,0,0,-93,0,6,0,4816539,0,223,0,0,5.00968,128,[-33 -16 13 0 -6 6 -5 -1 3 6 4 9 9 0 7 1 15 -8 13 -10 4 -5 12 -15 8 -20 1 -20 7 -14 5 -14 1 -15 -3 -7 -1 -10 -10 -14 -1 -15 -5 -14 -5 -10 3 -6 0 -9 6 -4 12 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 6 -5 3 -10 -1 -10 2 -16 6 -12 -1 -19 2 -22 1 -24 -2 -30 -1 -25 -1 -28 -4 -20 -8 -19 6 -34 -3 -24 -8 -27 -6 -28 -8 -29 -5 -27 -11 -15 2 -18 1 -22 -5 -17 -2 -13 -3 -9 5 ],1666686129.3015523
